customer_id,customer_name,email,signup_date,region,acquisition_channel
2381,Francisco Estrada,meganjames@example.org,2024-12-30,East,Social Media
2382,Jamie Duran,villawilliam@example.com,2024-01-11,Central,Paid Ads
2383,Leslie Moody,gcastro@example.org,2024-08-27,North,Direct
2384,Paul Lane,dbeck@example.com,2023-06-25,West,Direct
2385,Henry Reeves,rebecca19@example.com,2025-09-19,North,Paid Ads
2386,Jeffery Snyder,gregorymitchell@example.net,2023-06-10,East,Paid Ads
2387,Courtney Sharp,daniel79@example.net,2023-12-05,South,Paid Ads
2388,Jennifer Carter,dyersara@example.net,2024-08-23,West,Email
2389,Sandy Bennett,jenniferwalls@example.com,2025-04-23,Central,Paid Ads
2390,Jesse Edwards,wallaceeric@example.com,2023-08-12,East,Direct
2391,Charles Zavala,bethany36@example.com,2024-08-30,North,Paid Ads
2392,Beth Shaw,josephross@example.net,2023-02-17,North,Direct
2393,Lisa Beard,tracifoster@example.org,2023-11-07,South,Email
2394,Nicole Wallace DDS,ejohnson@example.org,2024-01-05,East,Referral
2395,Daniel Gallegos,michaelcampos@example.net,2024-03-15,South,Social Media
2396,Carla Hoover,jenniferrodriguez@example.org,2023-05-17,South,Organic Search
2397,Jason Smith,tinawilliams@example.com,2023-10-01,East,Organic Search
2398,Jorge Morales,kentmichael@example.com,2024-10-21,South,Paid Ads
2399,Kathleen Baker,pattersondebra@example.org,2023-06-08,North,Direct
2400,Denise French,emorales@example.com,2024-07-23,Central,Paid Ads
2401,Kari Buck,bartondavid@example.com,2024-08-20,East,Organic Search
2402,Laura Payne,paynestephanie@example.net,2023-05-15,South,Organic Search
2403,James Whitaker,collinmiller@example.com,2023-06-11,North,Direct
2404,Ryan Garcia,marydean@example.com,2025-03-22,Central,Direct
2405,Theresa Gardner,hollyperkins@example.net,2024-05-13,South,Social Media
2406,Jessica Conrad,sbradley@example.org,2023-11-07,Central,Direct
2407,Kevin Werner,rodriguezchristina@example.net,2025-04-09,Central,Direct
2408,Catherine Kirk,pvang@example.net,2025-02-01,North,Organic Search
2409,Stacy Williams,joneschristian@example.net,2023-11-14,North,Paid Ads
2410,Crystal Carlson,uclark@example.org,2024-02-15,West,Email
2411,Michael Martinez,mark90@example.com,2024-01-01,North,Direct
2412,Mr. Kristopher Curtis,lindsay48@example.net,2023-10-15,West,Organic Search
2413,Anthony Knapp,rfleming@example.net,2023-07-28,South,Organic Search
2414,Lisa Reynolds,ywilliams@example.com,2024-06-23,East,Organic Search
2415,Adrian Gibbs,leroy57@example.com,2024-08-09,South,Organic Search
2416,Steven Duncan,kayla33@example.net,2024-04-02,North,Organic Search
2417,Alyssa Anderson,jonathan66@example.org,2023-03-07,West,Organic Search
2418,Cathy Barnes,brian65@example.net,2024-10-28,West,Email
2419,Crystal Brown,lmartin@example.org,2023-11-23,Central,Email
2420,Edward Richmond,epatterson@example.net,2023-11-18,Central,Social Media
2421,Emily Taylor,christina60@example.org,2023-09-16,South,Organic Search
2422,Douglas Lucero,watsonteresa@example.net,2024-09-29,West,Email
2423,Danielle Robles,aholder@example.net,2023-08-28,South,Organic Search
2424,John Black,folson@example.net,2024-06-07,West,Organic Search
2425,Shannon Thompson,scott04@example.com,2023-02-08,East,Paid Ads
2426,Nathan Sparks,daniellecoleman@example.org,2023-11-06,South,Social Media
2427,Tamara Brown,jeremy75@example.org,2023-03-28,South,Social Media
2428,Michael Blair,murraymichael@example.net,2024-02-27,East,Organic Search
2429,William Gould,kylemartinez@example.net,2024-02-21,Central,Social Media
2430,Crystal Nguyen,michael40@example.org,2023-07-24,East,Email
2431,Jessica Torres,justin75@example.net,2023-07-12,South,Paid Ads
2432,Craig Beard,taylorjames@example.net,2023-08-14,North,Organic Search
2433,Mrs. Kimberly Cannon,nfleming@example.net,2024-11-10,North,Paid Ads
2434,Angela Gonzales,pduran@example.net,2024-07-17,Central,Direct
2435,Martin Newton,ecohen@example.com,2024-03-14,Central,Organic Search
2436,Adam Daniels,lawsonpaul@example.org,2024-11-25,South,Email
2437,Dawn Espinoza,arthurlynch@example.org,2023-08-14,Central,Organic Search
2438,Joshua Gallegos,claudia35@example.org,2023-10-04,South,Organic Search
2439,Alexandra Hodge,robertsonjennifer@example.com,2023-05-16,North,Social Media
2440,Jonathan Palmer,kirbymichael@example.org,2024-07-05,Central,Email
2441,David Santiago,jose60@example.net,2023-06-06,Central,Organic Search
2442,Joseph Ward,alvarezchristine@example.com,2024-11-08,East,Social Media
2443,Kristen Smith,john91@example.org,2024-06-02,South,Organic Search
2444,Toni Hunt,morgan69@example.net,2023-10-07,Central,Social Media
2445,Virginia Rose,nicoleduran@example.net,2024-09-18,North,Paid Ads
2446,Willie Edwards,marygarcia@example.com,2025-01-22,South,Paid Ads
2447,Dawn Hall,hensleyvalerie@example.net,2023-03-16,West,Organic Search
2448,Jane King,david38@example.net,2023-11-27,West,Social Media
2449,Jerry Boyd,ashleygarcia@example.org,2024-06-03,East,Organic Search
2450,Miss Kathryn Myers,sherryknight@example.org,2024-02-29,South,Referral
2451,Kayla Williams,garymartinez@example.org,2025-02-12,West,Organic Search
2452,David Small,brownalexa@example.com,2024-09-07,East,Referral
2453,Brian Kent,hespinoza@example.org,2024-03-28,North,Email
2454,Sabrina Lopez,srobles@example.org,2024-01-11,North,Paid Ads
2455,Cynthia Tran,debra19@example.net,2023-11-10,Central,Email
2456,Rachel Hill,jamesparker@example.net,2024-07-07,East,Email
2457,Michael Davis,gonzalezkendra@example.org,2023-10-04,South,Direct
2458,Paul Moon,woodlisa@example.com,2024-01-17,South,Organic Search
2459,Leah Kim,riverarebecca@example.org,2024-08-18,East,Direct
2460,William Barnett,eadams@example.org,2023-06-27,Central,Direct
2461,Jenna Watson,fletcherjanet@example.org,2023-08-28,West,Paid Ads
2462,Mrs. Jillian Nguyen,lmendez@example.com,2025-07-02,Central,Direct
2463,Julie Mills,richardsonanna@example.org,2023-06-01,East,Social Media
2464,Joshua Phillips,nicholasswanson@example.net,2025-06-13,South,Email
2465,Caitlin Lawson,riceamber@example.net,2025-02-25,South,Organic Search
2466,Stephanie Knight,rrice@example.net,2024-10-04,South,Paid Ads
2467,Rachael Jones,watsonbrittany@example.org,2023-11-09,East,Direct
2468,Ryan Hudson,andrewmiller@example.com,2023-02-15,East,Referral
2469,Pamela Howard,omarturner@example.org,2023-10-26,West,Organic Search
2470,Abigail Acevedo,sarah17@example.com,2023-12-26,West,Organic Search
2471,Ernest Bernard,lambertdevin@example.com,2023-08-06,South,Referral
2472,Cody Jones,juanfranklin@example.net,2025-01-06,West,Social Media
2473,Chad Adams,donaldhahn@example.com,2023-09-13,North,Social Media
2474,Angela Brown,jennifer54@example.org,2024-03-13,East,Paid Ads
2475,Juan Becker,todd05@example.com,2023-04-14,East,Organic Search
2476,Beth Kirk,davidkane@example.com,2023-05-20,Central,Paid Ads
2477,Michelle Smith,brownreginald@example.net,2023-10-01,East,Social Media
2478,Jennifer Sampson,gbraun@example.org,2024-03-31,Central,Organic Search
2479,Lisa Clay,adam17@example.net,2025-05-09,Central,Email
2480,Susan Black,haleylove@example.org,2023-02-14,North,Organic Search
2481,Xavier Jones,adam10@example.com,2024-05-23,North,Social Media
2482,Margaret Mullins,davisautumn@example.org,2024-03-16,Central,Organic Search
2483,Sarah Blackwell,zavaladiane@example.com,2023-10-07,South,Direct
2484,Brad Beard,jeremy70@example.net,2024-03-28,South,Email
2485,Andrew Ford,rwheeler@example.org,2023-05-16,Central,Organic Search
2486,John Escobar,wileyaudrey@example.com,2024-11-26,West,Paid Ads
2487,Erin Carter,laurenboyd@example.com,2024-03-06,North,Paid Ads
2488,Laura Grimes,mcooper@example.com,2024-02-29,West,Social Media
2489,John Wilson,chunglaura@example.net,2023-10-08,South,Paid Ads
2490,Vanessa Harris,lisa13@example.net,2023-12-22,North,Paid Ads
2491,Amanda Cook,michaelhoffman@example.net,2024-04-11,North,Social Media
2492,Michael Jones,jason57@example.com,2023-04-04,East,Organic Search
2493,Sierra Allen,robertbrown@example.com,2023-06-24,North,Email
2494,Jessica Mcgee,jlee@example.org,2024-08-24,Central,Referral
2495,Whitney Macdonald DVM,amyponce@example.com,2024-02-20,West,Paid Ads
2496,Janet Jarvis,richard28@example.org,2025-06-03,South,Paid Ads
2497,Anthony Velasquez,janet65@example.com,2023-08-23,North,Direct
2498,Heather Diaz,kmoore@example.org,2023-10-13,North,Organic Search
2499,Alexandra Johnson,rachel51@example.org,2023-04-02,North,Referral
2500,Michael Cross DDS,prestoncory@example.org,2023-11-03,North,Paid Ads
